smiles,inchi,total_score,raw_HEK_classifier,raw_CAPAN_classifier
c1(NC(N2Cc3ccccc3C2)=O)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
c1cccc(OCCCn2ccc(=O)[nH]c2=O)c1,"InChI=1S/C13H14N2O3/c16-12-7-9-15(13(17)14-12)8-4-10-18-11-5-2-1-3-6-11/h1-3,5-7,9H,4,8,10H2,(H,14,16,17)",0.2657995223999023,0.22,0.17
c1(NC(N2Cc3ccccc3C2)=O)ccc(C(N2CCN(c3ccccc3)CC2)=O)cc1,"InChI=1S/C26H26N4O2/c31-25(29-16-14-28(15-17-29)24-8-2-1-3-9-24)20-10-12-23(13-11-20)27-26(32)30-18-21-6-4-5-7-22(21)19-30/h1-13H,14-19H2,(H,27,32)",0.3454524278640747,0.28,0.07
c1c(NC(NC2CCCC2)=O)ccc(C(=O)N2CCOCC2)c1,"InChI=1S/C17H23N3O3/c21-16(20-9-11-23-12-10-20)13-5-7-15(8-6-13)19-17(22)18-14-3-1-2-4-14/h5-8,14H,1-4,9-12H2,(H2,18,19,22)",0.3902556598186493,0.32,0.05
c1c(NC(=O)c2sccc2)ccc(N2CCC(C)CC2)c1,"InChI=1S/C17H20N2OS/c1-13-8-10-19(11-9-13)15-6-4-14(5-7-15)18-17(20)16-3-2-12-21-16/h2-7,12-13H,8-11H2,1H3,(H,18,20)",0.3066831529140472,0.26,0.16
c1(NC(=O)N2Cc3ccccc3C2)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
C(c1ccccc1)CNC(c1cc(NC(=O)NC2CCCCC2)ccc1)=O,"InChI=1S/C22H27N3O2/c26-21(23-15-14-17-8-3-1-4-9-17)18-10-7-13-20(16-18)25-22(27)24-19-11-5-2-6-12-19/h1,3-4,7-10,13,16,19H,2,5-6,11-12,14-15H2,(H,23,26)(H2,24,25,27)",0.3074186742305755,0.25,0.13
C(c1ccc(NC(=O)c2sccc2)cc1)(=O)N1CCCCC1,"InChI=1S/C17H18N2O2S/c20-16(15-5-4-12-22-15)18-14-8-6-13(7-9-14)17(21)19-10-2-1-3-11-19/h4-9,12H,1-3,10-11H2,(H,18,20)",0.2782351672649383,0.21,0.04
c1(NC(=O)N2Cc3ccccc3C2)ccc(C(=O)N2CCCCC2)cc1,"InChI=1S/C21H23N3O2/c25-20(23-12-4-1-5-13-23)16-8-10-19(11-9-16)22-21(26)24-14-17-6-2-3-7-18(17)15-24/h2-3,6-11H,1,4-5,12-15H2,(H,22,26)",0.3763589560985565,0.31,0.09
c1cc(Oc2ccc(N=c3[nH]cnc4c3ccs4)cc2)ccc1NC(=O)c1cccc(N2CCOCC2)c1,"InChI=1S/C29H25N5O3S/c35-28(20-2-1-3-23(18-20)34-13-15-36-16-14-34)33-22-6-10-25(11-7-22)37-24-8-4-21(5-9-24)32-27-26-12-17-38-29(26)31-19-30-27/h1-12,17-19H,13-16H2,(H,33,35)(H,30,31,32)",0.8572094440460205,0.7774967,0.14
c1(NC(=O)N2CCCC2)ccc(C(N2Cc3c(cccc3)C2)=O)cc1,"InChI=1S/C20H21N3O2/c24-19(23-13-16-5-1-2-6-17(16)14-23)15-7-9-18(10-8-15)21-20(25)22-11-3-4-12-22/h1-2,5-10H,3-4,11-14H2,(H,21,25)",0.2851017713546753,0.22,0.09
c1cc(C)ccc1-c1[nH]c(=NCC)sc1,"InChI=1S/C12H14N2S/c1-3-13-12-14-11(8-15-12)10-6-4-9(2)5-7-10/h4-8H,3H2,1-2H3,(H,13,14)",0.2841888666152954,0.22,0.1
c1(N2CCOCC2)ccc(N=c2[nH]cnc3sccc23)cc1NC(c1sccc1)=O,"InChI=1S/C21H19N5O2S2/c27-20(18-2-1-10-29-18)25-16-12-14(3-4-17(16)26-6-8-28-9-7-26)24-19-15-5-11-30-21(15)23-13-22-19/h1-5,10-13H,6-9H2,(H,25,27)(H,22,23,24)",0.844356894493103,0.73,0.11
c1c(-c2ccccc2)ccc(NC(c2snnc2C)=O)c1OCCN1CCOCC1,"InChI=1S/C22H24N4O3S/c1-16-21(30-25-24-16)22(27)23-19-8-7-18(17-5-3-2-4-6-17)15-20(19)29-14-11-26-9-12-28-13-10-26/h2-8,15H,9-14H2,1H3,(H,23,27)",0.2772957682609558,0.21,0.07
c1(NC(C=Cc2ccccc2)=O)ccc(NC(=O)c2ccccc2)cc1,"InChI=1S/C22H18N2O2/c25-21(16-11-17-7-3-1-4-8-17)23-19-12-14-20(15-13-19)24-22(26)18-9-5-2-6-10-18/h1-16H,(H,23,25)(H,24,26)",0.3827842175960541,0.34,0.17
n1cc(-c2cc3c(cc(NC(=O)N4CCCCC4)cc3)s2)ccc1OCCN1CCOCC1,"InChI=1S/C25H30N4O3S/c30-25(29-8-2-1-3-9-29)27-21-6-4-19-16-22(33-23(19)17-21)20-5-7-24(26-18-20)32-15-12-28-10-13-31-14-11-28/h4-7,16-18H,1-3,8-15H2,(H,27,30)",0.4517654180526733,0.43,0.2
c1c(-c2cn3c(scc3)n2)ccc(COCc2sccc2)c1,"InChI=1S/C17H14N2OS2/c1-2-15(21-8-1)12-20-11-13-3-5-14(6-4-13)16-10-19-7-9-22-17(19)18-16/h1-10H,11-12H2",0.2281080484390258,0.15,0.06
c1cc(CN(C)c2nc(N3CCCCCC3)nc(C)c2)ccc1NC(=O)c1ccccc1,"InChI=1S/C26H31N5O/c1-20-18-24(29-26(27-20)31-16-8-3-4-9-17-31)30(2)19-21-12-14-23(15-13-21)28-25(32)22-10-6-5-7-11-22/h5-7,10-15,18H,3-4,8-9,16-17,19H2,1-2H3,(H,28,32)",0.4075688123703003,0.34,0.11
c1(N2CCCCC2)ccc(NC(=O)c2sccc2)cc1,"InChI=1S/C16H18N2OS/c19-16(15-5-4-12-20-15)17-13-6-8-14(9-7-13)18-10-2-1-3-11-18/h4-9,12H,1-3,10-11H2,(H,17,19)",0.3539971113204956,0.32,0.18
c1(NC(N2CCCCC2)=O)cc(NC(=O)c2ccccc2)ccc1,"InChI=1S/C19H21N3O2/c23-18(15-8-3-1-4-9-15)20-16-10-7-11-17(14-16)21-19(24)22-12-5-2-6-13-22/h1,3-4,7-11,14H,2,5-6,12-13H2,(H,20,23)(H,21,24)",0.3066260516643524,0.24,0.01
Fc1c(-c2c[nH]c(=NC(C3CC3)=O)nc2)ccc(N2CCCCCC2)n1,"InChI=1S/C19H22FN5O/c20-17-15(7-8-16(23-17)25-9-3-1-2-4-10-25)14-11-21-19(22-12-14)24-18(26)13-5-6-13/h7-8,11-13H,1-6,9-10H2,(H,21,22,24,26)",0.3335891962051391,0.26749668,0.04
c1cc(OCC)ccc1C(=O)N1CCN(c2ccccc2)CC1,"InChI=1S/C19H22N2O2/c1-2-23-18-10-8-16(9-11-18)19(22)21-14-12-20(13-15-21)17-6-4-3-5-7-17/h3-11H,2,12-15H2,1H3",0.3265210092067718,0.26,0.0
c1c(NC(c2sccc2)=O)ccc(NC(c2ccccc2)=O)c1,"InChI=1S/C18H14N2O2S/c21-17(13-5-2-1-3-6-13)19-14-8-10-15(11-9-14)20-18(22)16-7-4-12-23-16/h1-12H,(H,19,21)(H,20,22)",0.3800470232963562,0.32,0.13
c1ccncc1-c1nc(N2CCOCC2)c2c(n(CC3CCCCO3)nc2)n1,"InChI=1S/C20H24N6O2/c1-2-9-28-16(5-1)14-26-20-17(13-22-26)19(25-7-10-27-11-8-25)23-18(24-20)15-4-3-6-21-12-15/h3-4,6,12-13,16H,1-2,5,7-11,14H2",0.3751538395881653,0.31,0.1
O=C(c1c(C)nn(-c2ccccc2)c1-c1ccccc1)Nc1ccc(OCCN2CCCCC2)cc1,"InChI=1S/C30H32N4O2/c1-23-28(29(24-11-5-2-6-12-24)34(32-23)26-13-7-3-8-14-26)30(35)31-25-15-17-27(18-16-25)36-22-21-33-19-9-4-10-20-33/h2-3,5-8,11-18H,4,9-10,19-22H2,1H3,(H,31,35)",0.3130879700183868,0.32,0.22
c1c(-c2cn3c(-c4ccc(OC5CCCCC5)cc4)nnc3cc2)cccn1,"InChI=1S/C23H22N4O/c1-2-6-20(7-3-1)28-21-11-8-17(9-12-21)23-26-25-22-13-10-19(16-27(22)23)18-5-4-14-24-15-18/h4-5,8-16,20H,1-3,6-7H2",0.2953124344348907,0.24,0.14
c1c(N=c2[nH]cnc3sc(C4CC4)cc32)c(C)ccc1NC(=O)c1ccc(C2CCCCC2)cc1,"InChI=1S/C29H30N4OS/c1-18-7-14-23(32-28(34)22-12-8-20(9-13-22)19-5-3-2-4-6-19)15-25(18)33-27-24-16-26(21-10-11-21)35-29(24)31-17-30-27/h7-9,12-17,19,21H,2-6,10-11H2,1H3,(H,32,34)(H,30,31,33)",0.8347156643867493,0.84,0.18
c1(-c2c(N3CCCCC3)nc(C)cc2)onc(C)c1,"InChI=1S/C15H19N3O/c1-11-6-7-13(14-10-12(2)17-19-14)15(16-11)18-8-4-3-5-9-18/h6-7,10H,3-5,8-9H2,1-2H3",0.2695578336715698,0.2,0.03
c1c(N=c2[nH]cnc3sc(C4CC4)cc32)c(C)ccc1NC(c1ccc(N2CCCCCC2)cc1)=O,"InChI=1S/C29H31N5OS/c1-19-6-11-22(32-28(35)21-9-12-23(13-10-21)34-14-4-2-3-5-15-34)16-25(19)33-27-24-17-26(20-7-8-20)36-29(24)31-18-30-27/h6,9-13,16-18,20H,2-5,7-8,14-15H2,1H3,(H,32,35)(H,30,31,33)",0.8682026863098145,0.7974967,0.14
c1c(NC(N2Cc3cnccc3C2)=O)ccc(C(=O)N2CCCC2)c1,"InChI=1S/C19H20N4O2/c24-18(22-9-1-2-10-22)14-3-5-17(6-4-14)21-19(25)23-12-15-7-8-20-11-16(15)13-23/h3-8,11H,1-2,9-10,12-13H2,(H,21,25)",0.2752076089382171,0.21,0.1
c1(NC(=O)N2Cc3c(cccc3)C2)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
C(c1ccncc1)N=c1[nH]c(N(C)C)cc(C)n1,"InChI=1S/C13H17N5/c1-10-8-12(18(2)3)17-13(16-10)15-9-11-4-6-14-7-5-11/h4-8H,9H2,1-3H3,(H,15,16,17)",0.3409165740013122,0.44,0.27
C(c1ccc(NC(c2sc3nc(N4CCOCC4)cc(C)c3c2)=O)cc1)CN1CCCC1,"InChI=1S/C25H30N4O2S/c1-18-16-23(29-12-14-31-15-13-29)27-25-21(18)17-22(32-25)24(30)26-20-6-4-19(5-7-20)8-11-28-9-2-3-10-28/h4-7,16-17H,2-3,8-15H2,1H3,(H,26,30)",0.4819677472114563,0.4,0.1
c1cc(Oc2ccnc(OC3CCCCC3)c2)cc2n(C)c(=O)n(C)c12,"InChI=1S/C20H23N3O3/c1-22-17-9-8-15(12-18(17)23(2)20(22)24)25-16-10-11-21-19(13-16)26-14-6-4-3-5-7-14/h8-14H,3-7H2,1-2H3",0.3148745596408844,0.25,0.07
c1(NC(=O)N2Cc3c(cccc3)C2)ccc(C(=O)N2CCCCCC2)cc1,"InChI=1S/C22H25N3O2/c26-21(24-13-5-1-2-6-14-24)17-9-11-20(12-10-17)23-22(27)25-15-18-7-3-4-8-19(18)16-25/h3-4,7-12H,1-2,5-6,13-16H2,(H,23,27)",0.3763589560985565,0.31,0.09
c1(N2CCOCCC2)ccc(N=c2[nH]cnc3sccc32)cc1NC(=O)c1sccc1,"InChI=1S/C22H21N5O2S2/c28-21(19-3-1-11-30-19)26-17-13-15(4-5-18(17)27-7-2-9-29-10-8-27)25-20-16-6-12-31-22(16)24-14-23-20/h1,3-6,11-14H,2,7-10H2,(H,26,28)(H,23,24,25)",0.8431825041770935,0.72,0.09
C(NCC1CCCN1Cc1ccccc1OC)c1cccc(OC)c1,"InChI=1S/C21H28N2O2/c1-24-20-10-5-7-17(13-20)14-22-15-19-9-6-12-23(19)16-18-8-3-4-11-21(18)25-2/h3-5,7-8,10-11,13,19,22H,6,9,12,14-16H2,1-2H3",0.2130442708730697,0.13,0.07
c1cc(NC(N2Cc3c(cccc3)C2)=O)ccc1C(N1CCCC1)=O,"InChI=1S/C20H21N3O2/c24-19(22-11-3-4-12-22)15-7-9-18(10-8-15)21-20(25)23-13-16-5-1-2-6-17(16)14-23/h1-2,5-10H,3-4,11-14H2,(H,21,25)",0.3554170131683349,0.29,0.08
c1c(NC(=O)N2Cc3ccccc3C2)ccc(C(N2CCC(c3ccccc3)CC2)=O)c1,"InChI=1S/C27H27N3O2/c31-26(29-16-14-21(15-17-29)20-6-2-1-3-7-20)22-10-12-25(13-11-22)28-27(32)30-18-23-8-4-5-9-24(23)19-30/h1-13,21H,14-19H2,(H,28,32)",0.3999687433242798,0.33,0.08
c1c(NC(=O)N2Cc3c(cccc3)C2)ccc(C(N2CCC(c3ccccc3)CC2)=O)c1,"InChI=1S/C27H27N3O2/c31-26(29-16-14-21(15-17-29)20-6-2-1-3-7-20)22-10-12-25(13-11-22)28-27(32)30-18-23-8-4-5-9-24(23)19-30/h1-13,21H,14-19H2,(H,28,32)",0.3999687433242798,0.33,0.08
c1(-c2n[nH]cc2)ccc2c(=NC(=O)c3sccc3)n(C)[nH]c2c1,"InChI=1S/C16H13N5OS/c1-21-15(18-16(22)14-3-2-8-23-14)11-5-4-10(9-13(11)20-21)12-6-7-17-19-12/h2-9,20H,1H3,(H,17,19)",0.3644189238548279,0.33,0.18
c1c(NC(=O)N2Cc3ccccc3C2)ccc(C(N2CCOCC2)=O)c1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
C(=Cc1occc1)C(=O)NCCN1CCOCC1,"InChI=1S/C13H18N2O3/c16-13(4-3-12-2-1-9-18-12)14-5-6-15-7-10-17-11-8-15/h1-4,9H,5-8,10-11H2,(H,14,16)",0.2327290177345276,0.16,0.11
[nH]1c(-c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc(C)nc1=N,"InChI=1S/C20H19N5O/c1-13-10-18(24-19(21)22-13)14-6-8-17(9-7-14)23-20(26)25-11-15-4-2-3-5-16(15)12-25/h2-10H,11-12H2,1H3,(H,23,26)(H2,21,22,24)",0.2696885466575622,0.37,0.28
c1cc(NC(N2Cc3ccccc3C2)=O)ccc1C(N1CCCC1)=O,"InChI=1S/C20H21N3O2/c24-19(22-11-3-4-12-22)15-7-9-18(10-8-15)21-20(25)23-13-16-5-1-2-6-17(16)14-23/h1-2,5-10H,3-4,11-14H2,(H,21,25)",0.3554170131683349,0.29,0.08
C(=Cc1n(-c2ccccc2)ccn1)C=CC(=NO)O,"InChI=1S/C14H13N3O2/c18-14(16-19)9-5-4-8-13-15-10-11-17(13)12-6-2-1-3-7-12/h1-11,19H,(H,16,18)",0.1805811524391174,0.31,0.32
c1c(NC(N2Cc3ccccc3C2)=O)ccc(C(N2CCCC2)=O)c1,"InChI=1S/C20H21N3O2/c24-19(22-11-3-4-12-22)15-7-9-18(10-8-15)21-20(25)23-13-16-5-1-2-6-17(16)14-23/h1-2,5-10H,3-4,11-14H2,(H,21,25)",0.3554170131683349,0.29,0.08
c1ccc(NC(=O)N2Cc3c(cccc3)CC2CN2CCCC2)cc1,"InChI=1S/C21H25N3O/c25-21(22-19-10-2-1-3-11-19)24-15-18-9-5-4-8-17(18)14-20(24)16-23-12-6-7-13-23/h1-5,8-11,20H,6-7,12-16H2,(H,22,25)",0.2691600322723388,0.2,0.05
c1(NC(N2Cc3c(cccc3)C2)=O)ccc(C(N2CCCC2)=O)cc1,"InChI=1S/C20H21N3O2/c24-19(22-11-3-4-12-22)15-7-9-18(10-8-15)21-20(25)23-13-16-5-1-2-6-17(16)14-23/h1-2,5-10H,3-4,11-14H2,(H,21,25)",0.3554170131683349,0.29,0.08
c1cc(NC(=O)N2Cc3ccccc3C2)ccc1C(=O)N1CCC(c2ccccc2)CC1,"InChI=1S/C27H27N3O2/c31-26(29-16-14-21(15-17-29)20-6-2-1-3-7-20)22-10-12-25(13-11-22)28-27(32)30-18-23-8-4-5-9-24(23)19-30/h1-13,21H,14-19H2,(H,28,32)",0.3999687433242798,0.33,0.08
c1cc(NC(Cc2ccccc2)=O)ccc1OC1CCN(Cc2ccccc2)CC1,"InChI=1S/C26H28N2O2/c29-26(19-21-7-3-1-4-8-21)27-23-11-13-24(14-12-23)30-25-15-17-28(18-16-25)20-22-9-5-2-6-10-22/h1-14,25H,15-20H2,(H,27,29)",0.3763589560985565,0.31,0.09
C1CCOc2c(cc(NC(=O)N3CCCCCC3)cc2)O1,"InChI=1S/C16H22N2O3/c19-16(18-8-3-1-2-4-9-18)17-13-6-7-14-15(12-13)21-11-5-10-20-14/h6-7,12H,1-5,8-11H2,(H,17,19)",0.1684965193271637,0.06,0.04
c1c(NC(=O)c2sccc2)ccc(NC(c2ccco2)=O)c1,"InChI=1S/C16H12N2O3S/c19-15(13-3-1-9-21-13)17-11-5-7-12(8-6-11)18-16(20)14-4-2-10-22-14/h1-10H,(H,17,19)(H,18,20)",0.3206904232501983,0.27,0.15
c1c(NC(N2Cc3ccccc3C2)=O)ccc(C(=O)N2CCCCC2)c1,"InChI=1S/C21H23N3O2/c25-20(23-12-4-1-5-13-23)16-8-10-19(11-9-16)22-21(26)24-14-17-6-2-3-7-18(17)15-24/h2-3,6-11H,1,4-5,12-15H2,(H,22,26)",0.3763589560985565,0.31,0.09
c1c(NC(N2Cc3ccccc3C2)=O)ccc(C(N2CCC(c3ccccc3)CC2)=O)c1,"InChI=1S/C27H27N3O2/c31-26(29-16-14-21(15-17-29)20-6-2-1-3-7-20)22-10-12-25(13-11-22)28-27(32)30-18-23-8-4-5-9-24(23)19-30/h1-13,21H,14-19H2,(H,28,32)",0.3999687433242798,0.33,0.08
c1c(-c2c[nH]c(=NC(=O)c3ccc(CN4CCOCC4)cc3)s2)cc2c(ncs2)c1,"InChI=1S/C22H20N4O2S2/c27-21(16-3-1-15(2-4-16)13-26-7-9-28-10-8-26)25-22-23-12-20(30-22)17-5-6-18-19(11-17)29-14-24-18/h1-6,11-12,14H,7-10,13H2,(H,23,25,27)",0.8354684114456177,0.71,0.09
c1cc(Oc2ccc(N=c3[nH]cnc4c3ccs4)cc2)ccc1NC(=O)c1cccc(N2CCCCC2)c1,"InChI=1S/C30H27N5O2S/c36-29(21-5-4-6-24(19-21)35-16-2-1-3-17-35)34-23-9-13-26(14-10-23)37-25-11-7-22(8-12-25)33-28-27-15-18-38-30(27)32-20-31-28/h4-15,18-20H,1-3,16-17H2,(H,34,36)(H,31,32,33)",0.8376063108444214,0.78,0.16
C(=Nc1cc2c(ccc(NC(=O)C3CCCCC3)c2)cc1)c1ccccc1,"InChI=1S/C24H24N2O/c27-24(20-9-5-2-6-10-20)26-23-14-12-19-11-13-22(15-21(19)16-23)25-17-18-7-3-1-4-8-18/h1,3-4,7-8,11-17,20H,2,5-6,9-10H2,(H,26,27)",0.3050173223018646,0.24749666,0.13
c1c(S(=O)(Nc2ccc(C)cc2)=O)ccc(-c2cccnc2)c1,"InChI=1S/C18H16N2O2S/c1-14-4-8-17(9-5-14)20-23(21,22)18-10-6-15(7-11-18)16-3-2-12-19-13-16/h2-13,20H,1H3",0.3013924956321716,0.25,0.15
c1cc(NC(=O)NC2CCCCC2)ccc1N1CCCC1,"InChI=1S/C17H25N3O/c21-17(18-14-6-2-1-3-7-14)19-15-8-10-16(11-9-15)20-12-4-5-13-20/h8-11,14H,1-7,12-13H2,(H2,18,19,21)",0.3464273512363434,0.3,0.16
c1(N=c2[nH]cnc3sccc23)cc(C)c(NC(=O)c2cc(N3CCOCC3)ccc2)cc1,"InChI=1S/C24H23N5O2S/c1-16-13-18(27-22-20-7-12-32-24(20)26-15-25-22)5-6-21(16)28-23(30)17-3-2-4-19(14-17)29-8-10-31-11-9-29/h2-7,12-15H,8-11H2,1H3,(H,28,30)(H,25,26,27)",0.8647042512893677,0.76,0.11
s1c(=NC(=O)NC2CCCCC2)[nH]cc1-c1cccc(NC(=O)NC)c1,"InChI=1S/C18H23N5O2S/c1-19-16(24)22-14-9-5-6-12(10-14)15-11-20-18(26-15)23-17(25)21-13-7-3-2-4-8-13/h5-6,9-11,13H,2-4,7-8H2,1H3,(H2,19,22,24)(H2,20,21,23,25)",0.3150895833969116,0.43,0.28
c1(NC(N2Cc3c(cccc3)C2)=O)ccc(C(=O)N2CCC(c3ccccc3)CC2)cc1,"InChI=1S/C27H27N3O2/c31-26(29-16-14-21(15-17-29)20-6-2-1-3-7-20)22-10-12-25(13-11-22)28-27(32)30-18-23-8-4-5-9-24(23)19-30/h1-13,21H,14-19H2,(H,28,32)",0.3999687433242798,0.33,0.08
CCOc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,"InChI=1S/C17H18N2O2/c1-2-21-16-9-7-15(8-10-16)18-17(20)19-11-13-5-3-4-6-14(13)12-19/h3-10H,2,11-12H2,1H3,(H,18,20)",0.3361707329750061,0.27,0.04
c1(NC(c2sccc2)=O)ccc(NC(c2sccc2)=O)cc1,"InChI=1S/C16H12N2O2S2/c19-15(13-3-1-9-21-13)17-11-5-7-12(8-6-11)18-16(20)14-4-2-10-22-14/h1-10H,(H,17,19)(H,18,20)",0.3690497279167175,0.31,0.13
c1cc(-c2cc3c(s2)c(OCC)ncn3)nc(N2CCOCC2)n1,"InChI=1S/C16H17N5O2S/c1-2-23-15-14-12(18-10-19-15)9-13(24-14)11-3-4-17-16(20-11)21-5-7-22-8-6-21/h3-4,9-10H,2,5-8H2,1H3",0.3223959505558014,0.26,0.1
c1cc(OCc2ccncc2)c2c(c3cc[nH]c3nc2)c1,"InChI=1S/C17H13N3O/c1-2-13-14-6-9-19-17(14)20-10-15(13)16(3-1)21-11-12-4-7-18-8-5-12/h1-10H,11H2,(H,19,20)",0.2009947299957275,0.2874967,0.29
c1(N=c2[nH]cnc3sc(C)cc32)cc(C)c(NC(=O)c2cc(N3CCCC3)ccc2)cc1,"InChI=1S/C25H25N5OS/c1-16-12-19(28-23-21-13-17(2)32-25(21)27-15-26-23)8-9-22(16)29-24(31)18-6-5-7-20(14-18)30-10-3-4-11-30/h5-9,12-15H,3-4,10-11H2,1-2H3,(H,29,31)(H,26,27,28)",0.9003200531005859,0.85,0.13
C(c1ccc(NC(=O)c2c3ccccc3sc2)cc1)Cc1nc(-c2sccc2)oc1C,"InChI=1S/C25H20N2O2S2/c1-16-21(27-25(29-16)23-7-4-14-30-23)13-10-17-8-11-18(12-9-17)26-24(28)20-15-31-22-6-3-2-5-19(20)22/h2-9,11-12,14-15H,10,13H2,1H3,(H,26,28)",0.2691600322723388,0.2,0.05
c1(NC(=O)N2Cc3ccccc3C2)ccc(C(N2CCCCCC2)=O)cc1,"InChI=1S/C22H25N3O2/c26-21(24-13-5-1-2-6-14-24)17-9-11-20(12-10-17)23-22(27)25-15-18-7-3-4-8-19(18)16-25/h3-4,7-12H,1-2,5-6,13-16H2,(H,23,27)",0.3763589560985565,0.31,0.09
c1(NC(N2CCCCCC2)=O)ccc(Cc2c(F)cccc2)cc1,"InChI=1S/C20H23FN2O/c21-19-8-4-3-7-17(19)15-16-9-11-18(12-10-16)22-20(24)23-13-5-1-2-6-14-23/h3-4,7-12H,1-2,5-6,13-15H2,(H,22,24)",0.304559588432312,0.24,0.08
c1csc(-c2c(-c3ccc4ncnn4c3)sc(N3CCOCC3)n2)n1,"InChI=1S/C16H14N6OS2/c1-2-12-18-10-19-22(12)9-11(1)14-13(15-17-3-8-24-15)20-16(25-14)21-4-6-23-7-5-21/h1-3,8-10H,4-7H2",0.3942179083824157,0.32499334,0.08
c1c(NC(c2sc3nc4c(cc3c2N)CCCCC4)=O)cccc1OC,"InChI=1S/C20H21N3O2S/c1-25-14-8-5-7-13(11-14)22-19(24)18-17(21)15-10-12-6-3-2-4-9-16(12)23-20(15)26-18/h5,7-8,10-11H,2-4,6,9,21H2,1H3,(H,22,24)",0.8973099589347839,0.79,0.01
c1(NC(=O)c2sccc2)ccc(C(N2CCOCC2)=O)cc1,"InChI=1S/C16H16N2O3S/c19-15(14-2-1-11-22-14)17-13-5-3-12(4-6-13)16(20)18-7-9-21-10-8-18/h1-6,11H,7-10H2,(H,17,19)",0.3065129518508911,0.24,0.02
c1c(NC(=O)N2Cc3c(cccc3)C2)ccc(C(=O)N2CCOCC2)c1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
c1cc(NC(=O)N2Cc3ccccc3C2)ccc1C(=O)NC1CC1,"InChI=1S/C19H19N3O2/c23-18(20-16-9-10-16)13-5-7-17(8-6-13)21-19(24)22-11-14-3-1-2-4-15(14)12-22/h1-8,16H,9-12H2,(H,20,23)(H,21,24)",0.2943412959575653,0.23,0.09
c1(NC(c2sccc2)=O)ccc(C(N2c3ccccc3CCC2)=O)cc1,"InChI=1S/C21H18N2O2S/c24-20(19-8-4-14-26-19)22-17-11-9-16(10-12-17)21(25)23-13-3-6-15-5-1-2-7-18(15)23/h1-2,4-5,7-12,14H,3,6,13H2,(H,22,24)",0.2653488516807556,0.2,0.11
FC(F)(c1ccc(NC(c2cnc(=NCCc3ccccc3)[nH]c2)=O)cc1)F,"InChI=1S/C20H17F3N4O/c21-20(22,23)16-6-8-17(9-7-16)27-18(28)15-12-25-19(26-13-15)24-11-10-14-4-2-1-3-5-14/h1-9,12-13H,10-11H2,(H,27,28)(H,24,25,26)",0.2002538740634918,0.59,0.41
c1(NC(N2Cc3c(cccc3)C2)=O)ccc(C(=O)N2CCOCC2)cc1,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
c1cc(NC(N2Cc3ccccc3C2)=O)ccc1C(N1CCOCC1)=O,"InChI=1S/C20H21N3O3/c24-19(22-9-11-26-12-10-22)15-5-7-18(8-6-15)21-20(25)23-13-16-3-1-2-4-17(16)14-23/h1-8H,9-14H2,(H,21,25)",0.3989843726158142,0.33,0.09
C(c1c(NC(=O)Nc2ccccc2)sc2c1CCCC2)CN1CCOCC1,"InChI=1S/C21H27N3O2S/c25-21(22-16-6-2-1-3-7-16)23-20-18(10-11-24-12-14-26-15-13-24)17-8-4-5-9-19(17)27-20/h1-3,6-7H,4-5,8-15H2,(H2,22,23,25)",0.2683693468570709,0.21,0.14
c1(OC)cc(NC(CCNc2ccc(OC)cc2)=O)ccc1,"InChI=1S/C17H20N2O3/c1-21-15-8-6-13(7-9-15)18-11-10-17(20)19-14-4-3-5-16(12-14)22-2/h3-9,12,18H,10-11H2,1-2H3,(H,19,20)",0.2365353554487228,0.16,0.02
