smiles,inchi,total_score,raw_HEK_classifier,raw_CFPAC_classifier
Cc1cc(C)[nH]c(=NCCCN=c2[nH]cccn2)c1,"InChI=1S/C14H19N5/c1-11-9-12(2)19-13(10-11)15-5-3-6-16-14-17-7-4-8-18-14/h4,7-10H,3,5-6H2,1-2H3,(H,15,19)(H,16,17,18)",0.4087981581687927,0.38,0.19
n1c2c(ncc1-c1cnn(C3COC3)c1)cc(-c1cnc(-c3nnco3)cc1)cc2,"InChI=1S/C21H15N7O2/c1-3-17-19(5-13(1)14-2-4-18(22-6-14)21-27-24-12-30-21)23-8-20(26-17)15-7-25-28(9-15)16-10-29-11-16/h1-9,12,16H,10-11H2",0.3994402587413788,0.32749668,0.03
N(c1ccc(N=c2[nH]c(N3CCOCCC3)cc(C)n2)cc1)Cc1ccncc1,"InChI=1S/C22H26N6O/c1-17-15-21(28-11-2-13-29-14-12-28)27-22(25-17)26-20-5-3-19(4-6-20)24-16-18-7-9-23-10-8-18/h3-10,15,24H,2,11-14,16H2,1H3,(H,25,26,27)",0.4324178099632263,0.67,0.3
c1c(N=c2[nH]cc[nH]2)ccc(OC2CCCC2)c1-c1ccncc1,"InChI=1S/C19H20N4O/c1-2-4-16(3-1)24-18-6-5-15(23-19-21-11-12-22-19)13-17(18)14-7-9-20-10-8-14/h5-13,16H,1-4H2,(H2,21,22,23)",0.2113128751516342,0.46,0.36
c1(N=c2[nH]c(N3CCOCCC3)cc(CCC)n2)cc(C)c(NS(=O)(c2ccc(C)cc2)=O)cc1,"InChI=1S/C26H33N5O3S/c1-4-6-21-18-25(31-13-5-15-34-16-14-31)29-26(27-21)28-22-9-12-24(20(3)17-22)30-35(32,33)23-10-7-19(2)8-11-23/h7-12,17-18,30H,4-6,13-16H2,1-3H3,(H,27,28,29)",0.6118152141571045,0.51,0.13
[nH]1c2ccsc2c(=Nc2ccc(-c3[nH]c(C)nc3)cc2)c2ccc(-c3n[nH]nn3)cc12,"InChI=1S/C22H16N8S/c1-12-23-11-19(24-12)13-2-5-15(6-3-13)25-20-16-7-4-14(22-27-29-30-28-22)10-18(16)26-17-8-9-31-21(17)20/h2-11H,1H3,(H,23,24)(H,25,26)(H,27,28,29,30)",0.3084301054477691,0.38,0.26
[nH]1c(=Nc2cc(-c3ccc(C4CC4)cc3)c(C)cc2)[nH]c(=N)[nH]c1=N,"InChI=1S/C19H20N6/c1-11-2-9-15(22-19-24-17(20)23-18(21)25-19)10-16(11)14-7-5-13(6-8-14)12-3-4-12/h2,5-10,12H,3-4H2,1H3,(H5,20,21,22,23,24,25)",0.2540627717971802,0.55,0.36
c1(-c2[nH]c(=N)[nH]c(=NC3CC3)c2)cnc2cc(OCCCN3CCOCC3)ccn12,"InChI=1S/C21H27N7O2/c22-21-25-17(13-19(26-21)24-15-2-3-15)18-14-23-20-12-16(4-6-28(18)20)30-9-1-5-27-7-10-29-11-8-27/h4,6,12-15H,1-3,5,7-11H2,(H3,22,24,25,26)",0.3878247439861297,0.33,0.14
n1cnc2c(cc[nH]2)c1Oc1ccc(NC(=O)c2ccccc2)cc1,"InChI=1S/C19H14N4O2/c24-18(13-4-2-1-3-5-13)23-14-6-8-15(9-7-14)25-19-16-10-11-20-17(16)21-12-22-19/h1-12H,(H,23,24)(H,20,21,22)",0.2585558593273163,0.88,0.41
c1(Oc2ccc(Nc3ccc(Cl)cc3)cc2)cccnc1,"InChI=1S/C17H13ClN2O/c18-13-3-5-14(6-4-13)20-15-7-9-16(10-8-15)21-17-2-1-11-19-12-17/h1-12,20H",0.8477616906166077,0.75,0.13
N(c1cc(-c2cnc(N3CCOCC3)s2)c(C)cc1)=c1[nH]ccc(-c2ncn(C)c2)n1,"InChI=1S/C22H23N7OS/c1-15-3-4-16(26-21-23-6-5-18(27-21)19-13-28(2)14-25-19)11-17(15)20-12-24-22(31-20)29-7-9-30-10-8-29/h3-6,11-14H,7-10H2,1-2H3,(H,23,26,27)",0.4501327872276306,0.52,0.25
c1(=NCc2[nH]c3cc(-c4cn[nH]c4)cnc3c2)[nH]ccc(=NC2CCOCC2)[nH]1,"InChI=1S/C20H22N8O/c1-4-21-20(28-19(1)27-15-2-5-29-6-3-15)23-12-16-8-17-18(26-16)7-13(9-22-17)14-10-24-25-11-14/h1,4,7-11,15,26H,2-3,5-6,12H2,(H,24,25)(H2,21,23,27,28)",0.4507804811000824,0.4,0.17
[nH]1c2cc(NS(c3ccc(C)cc3)(=O)=O)ccc2c(Cl)c1-c1nccs1,"InChI=1S/C18H14ClN3O2S2/c1-11-2-5-13(6-3-11)26(23,24)22-12-4-7-14-15(10-12)21-17(16(14)19)18-20-8-9-25-18/h2-10,21-22H,1H3",0.3963446021080017,0.44,0.24
c1cc2c(nc(-c3c[nH]c(=NC4CC4)cc3)[nH]2)c(N2CCC3(CCCCC3)CC2)c1,"InChI=1S/C25H31N5/c1-2-11-25(12-3-1)13-15-30(16-14-25)21-6-4-5-20-23(21)29-24(28-20)18-7-10-22(26-17-18)27-19-8-9-19/h4-7,10,17,19H,1-3,8-9,11-16H2,(H,26,27)(H,28,29)",0.4788399040699005,0.39749667,0.1
c1(-c2nc(-c3oc(=Nc4ccc(-c5cscc5)cc4)[nH]c3)c[nH]2)cnccc1,"InChI=1S/C21H15N5OS/c1-2-15(10-22-8-1)20-23-11-18(26-20)19-12-24-21(27-19)25-17-5-3-14(4-6-17)16-7-9-28-13-16/h1-13H,(H,23,26)(H,24,25)",0.231856495141983,0.37749666,0.31
c1c(-c2c3c(N4CCOCC4)ncnc3[nH]c2)ccc(C(NC2CC2)=O)c1Cl,"InChI=1S/C20H20ClN5O2/c21-16-9-12(1-4-14(16)20(27)25-13-2-3-13)15-10-22-18-17(15)19(24-11-23-18)26-5-7-28-8-6-26/h1,4,9-11,13H,2-3,5-8H2,(H,25,27)(H,22,23,24)",0.4238671660423279,0.37,0.1590909
c1cc(-c2c[nH]c(=NC3CC3)nc2-c2cscc2)ccc1NS(=O)(=O)N1CCOCC1,"InChI=1S/C21H23N5O3S2/c27-31(28,26-8-10-29-11-9-26)25-18-3-1-15(2-4-18)19-13-22-21(23-17-5-6-17)24-20(19)16-7-12-30-14-16/h1-4,7,12-14,17,25H,5-6,8-11H2,(H,22,23,24)",0.3493670225143432,0.39,0.24
Cc1nc(-c2c(-c3ccc(CCNCCc4c[nH]c5ccccc45)cc3)nc[nH]2)ccc1,"InChI=1S/C27H27N5/c1-19-5-4-8-25(32-19)27-26(30-18-31-27)21-11-9-20(10-12-21)13-15-28-16-14-22-17-29-24-7-3-2-6-23(22)24/h2-12,17-18,28-29H,13-16H2,1H3,(H,30,31)",0.3206657171249389,0.28,0.17
N(CCCNc1ccc(C2CCCCC2)cc1)Cc1ccccc1,"InChI=1S/C22H30N2/c1-3-8-19(9-4-1)18-23-16-7-17-24-22-14-12-21(13-15-22)20-10-5-2-6-11-20/h1,3-4,8-9,12-15,20,23-24H,2,5-7,10-11,16-18H2",0.3095412850379944,0.25,0.12
N(c1ccc(N=c2[nH]cnc3c2cccc3)cc1)CC1CC1,"InChI=1S/C18H18N4/c1-2-4-17-16(3-1)18(21-12-20-17)22-15-9-7-14(8-10-15)19-11-13-5-6-13/h1-4,7-10,12-13,19H,5-6,11H2,(H,20,21,22)",0.8730009198188782,0.9,0.17
c1(-c2c(NC3CC3)c(=N)[nH]cn2)cncc(OCCN(C)C)c1,"InChI=1S/C16H22N6O/c1-22(2)5-6-23-13-7-11(8-18-9-13)14-15(21-12-3-4-12)16(17)20-10-19-14/h7-10,12,21H,3-6H2,1-2H3,(H2,17,19,20)",0.4945654273033142,0.42,0.14
n1c[nH]c(=NC2CCCCCC2)cc1-c1cn[nH]c1,"InChI=1S/C14H19N5/c1-2-4-6-12(5-3-1)19-14-7-13(15-10-16-14)11-8-17-18-9-11/h7-10,12H,1-6H2,(H,17,18)(H,15,16,19)",0.2639289200305938,0.2,0.12
N1(Cc2ccc(NC(C3CC3)=O)cc2)CCN(C(=O)c2ccc3c(c2)scn3)CC1,"InChI=1S/C23H24N4O2S/c28-22(17-3-4-17)25-19-6-1-16(2-7-19)14-26-9-11-27(12-10-26)23(29)18-5-8-20-21(13-18)30-15-24-20/h1-2,5-8,13,15,17H,3-4,9-12,14H2,(H,25,28)",0.4046699106693268,0.33749667,0.11
c1(-c2ccc3cc[nH]c3c2)c[nH]c(=NCCCN2CCOCC2)cc1,"InChI=1S/C20H24N4O/c1(9-24-10-12-25-13-11-24)7-22-20-5-4-18(15-23-20)17-3-2-16-6-8-21-19(16)14-17/h2-6,8,14-15,21H,1,7,9-13H2,(H,22,23)",0.4213161766529083,0.43,0.22
c1(NC(=O)c2cc3sc(=NC(=O)NC4CC4)[nH]c3cc2)ccc(N2CCOCC2)cc1,"InChI=1S/C22H23N5O3S/c28-20(23-15-4-6-17(7-5-15)27-9-11-30-12-10-27)14-1-8-18-19(13-14)31-22(25-18)26-21(29)24-16-2-3-16/h1,4-8,13,16H,2-3,9-12H2,(H,23,28)(H2,24,25,26,29)",0.4864778518676758,0.41,0.13
c1(-c2cnn(CC3COCC3)c2)c(-c2cn(C3CC3)cn2)c[nH]c(=N)n1,"InChI=1S/C18H21N7O/c19-18-20-6-15(16-9-24(11-21-16)14-1-2-14)17(23-18)13-5-22-25(8-13)7-12-3-4-26-10-12/h5-6,8-9,11-12,14H,1-4,7,10H2,(H2,19,20,23)",0.3441635370254516,0.34,0.21
c1(-c2c3cn[nH]c3nc(-c3sccn3)n2)cc(C2CC2)nc(C)n1,"InChI=1S/C16H13N7S/c1-8-19-11(9-2-3-9)6-12(20-8)13-10-7-18-23-14(10)22-15(21-13)16-17-4-5-24-16/h4-7,9H,2-3H2,1H3,(H,18,21,22,23)",0.4163156151771545,0.34749666,0.11
[nH]1c(=N)[nH]c(=N)c(OCc2[nH]c(C)c(-c3ccccc3)n2)c1N1CCOCC1,"InChI=1S/C19H23N7O2/c1-12-15(13-5-3-2-4-6-13)23-14(22-12)11-28-16-17(20)24-19(21)25-18(16)26-7-9-27-10-8-26/h2-6H,7-11H2,1H3,(H,22,23)(H4,20,21,24,25)",0.3947158753871918,0.34,0.15
c1(-c2cn[nH]c2)c[nH]c(=NC2COCC2)nc1OCC1CC1c1ccccn1,"InChI=1S/C20H22N6O2/c1-2-5-21-18(3-1)16-7-13(16)11-28-19-17(14-8-23-24-9-14)10-22-20(26-19)25-15-4-6-27-12-15/h1-3,5,8-10,13,15-16H,4,6-7,11-12H2,(H,23,24)(H,22,25,26)",0.3783235549926758,0.33,0.16
N1(C(=O)c2cc[nH]c(=NC)c2)CCN(c2nc(C)ns2)CC1,"InChI=1S/C14H18N6OS/c1-10-17-14(22-18-10)20-7-5-19(6-8-20)13(21)11-3-4-16-12(9-11)15-2/h3-4,9H,5-8H2,1-2H3,(H,15,16)",0.3046184480190277,0.24,0.07909091
[nH]1[nH]c(=NC(=O)c2c[nH]c3n(Cc4ccccc4)ncc32)nc1-c1ccccc1,"InChI=1S/C21H17N7O/c29-20(25-21-24-18(26-27-21)15-9-5-2-6-10-15)17-11-22-19-16(17)12-23-28(19)13-14-7-3-1-4-8-14/h1-12,22H,13H2,(H2,24,25,26,27,29)",0.3350357413291931,0.27,0.07
Cc1c[nH]c(=NC(=O)NCCc2ccc3[nH]c(=NC(NCC4CC4)=O)[nH]c3c2)cc1,"InChI=1S/C21H25N7O2/c1-13-2-7-18(23-11-13)27-20(29)22-9-8-14-5-6-16-17(10-14)26-19(25-16)28-21(30)24-12-15-3-4-15/h2,5-7,10-11,15H,3-4,8-9,12H2,1H3,(H2,22,23,27,29)(H3,24,25,26,28,30)",0.3939370810985565,0.33,0.12
c1(=NC)[nH]c(=NCC2CC2)[nH]c(-c2c[nH]nc2)c1,"InChI=1S/C12H16N6/c1-13-11-4-10(9-6-15-16-7-9)17-12(18-11)14-5-8-2-3-8/h4,6-8H,2-3,5H2,1H3,(H,15,16)(H2,13,14,17,18)",0.3966755867004394,0.36,0.18
c1(-c2cc3c(cc2)CCCC3)[nH]c2cc(NCC3CC3)ccc2c(=NCCCN2CCOCC2)c1,"InChI=1S/C30H38N4O/c1-2-5-24-18-25(9-8-23(24)4-1)28-20-29(31-12-3-13-34-14-16-35-17-15-34)27-11-10-26(19-30(27)33-28)32-21-22-6-7-22/h8-11,18-20,22,32H,1-7,12-17,21H2,(H,31,33)",0.4743494093418121,0.42,0.17
N(c1ccc(NC(=O)c2cc3sccc3n2C)cc1)C(=O)C1CC1,"InChI=1S/C18H17N3O2S/c1-21-14-8-9-24-16(14)10-15(21)18(23)20-13-6-4-12(5-7-13)19-17(22)11-2-3-11/h4-11H,2-3H2,1H3,(H,19,22)(H,20,23)",0.3021619021892547,0.23749667,0.08
c1c(-n2cc(-c3sc(=NC(=O)c4sccc4)[nH]c3)c(=O)[nH]2)ccc(OC)c1,"InChI=1S/C18H14N4O3S2/c1-25-12-6-4-11(5-7-12)22-10-13(16(23)21-22)15-9-19-18(27-15)20-17(24)14-3-2-8-26-14/h2-10H,1H3,(H,21,23)(H,19,20,24)",0.5878161787986755,0.48749667,0.12
CCCCCn1cc(-c2c[nH]c(=N)cn2)c(-c2ccc(F)cc2)n1,"InChI=1S/C18H20FN5/c1-2-3-4-9-24-12-15(16-10-22-17(20)11-21-16)18(23-24)13-5-7-14(19)8-6-13/h5-8,10-12H,2-4,9H2,1H3,(H2,20,22)",0.4247240722179413,0.37749666,0.17
N(CCc1ccc(NCC2CCCCC2)cc1)CCNc1ccc2c(c(=O)[nH]cc2)c1,"InChI=1S/C26H34N4O/c31-26-25-18-24(11-8-22(25)13-15-29-26)28-17-16-27-14-12-20-6-9-23(10-7-20)30-19-21-4-2-1-3-5-21/h6-11,13,15,18,21,27-28,30H,1-5,12,14,16-17,19H2,(H,29,31)",0.458681583404541,0.45,0.21
c1(-c2cnc3n[nH]c(-c4nccc(N5CCOCC5)n4)c3c2)cnn(C2CC2)c1,"InChI=1S/C20H20N8O/c1-2-15(1)28-12-14(11-23-28)13-9-16-18(25-26-19(16)22-10-13)20-21-4-3-17(24-20)27-5-7-29-8-6-27/h3-4,9-12,15H,1-2,5-8H2,(H,22,25,26)",0.3902556598186493,0.32,0.05
c1(NCc2ccnc(N3CCOCC3)c2)ccc(-c2sc(=NC(=O)C)[nH]c2C)cc1,"InChI=1S/C22H25N5O2S/c1-15-21(30-22(25-15)26-16(2)28)18-3-5-19(6-4-18)24-14-17-7-8-23-20(13-17)27-9-11-29-12-10-27/h3-8,13,24H,9-12,14H2,1-2H3,(H,25,26,28)",0.4877283275127411,0.45,0.19
c1c(-c2[nH]c(=NCCC3CCCCN3C)[nH]c(=O)c2)ccc(=NCc2ccccc2)[nH]1,"InChI=1S/C24H30N6O/c1-30-14-6-5-9-20(30)12-13-25-24-28-21(15-23(31)29-24)19-10-11-22(27-17-19)26-16-18-7-3-2-4-8-18/h2-4,7-8,10-11,15,17,20H,5-6,9,12-14,16H2,1H3,(H,26,27)(H2,25,28,29,31)",0.6153182983398438,0.53,0.16
[nH]1c(=NC2CCOCC2)c(C)c[nH]c1=Nc1ccc(N2CCOCC2)cc1,"InChI=1S/C20H27N5O2/c1-15-14-21-20(24-19(15)22-17-6-10-26-11-7-17)23-16-2-4-18(5-3-16)25-8-12-27-13-9-25/h2-5,14,17H,6-13H2,1H3,(H2,21,22,23,24)",0.3132714629173279,0.35,0.24
[nH]1c(=N)[nH]c(=NC2CCCCC2)nc1SCc1ccccc1,"InChI=1S/C16H21N5S/c17-14-19-15(18-13-9-5-2-6-10-13)21-16(20-14)22-11-12-7-3-1-4-8-12/h1,3-4,7-8,13H,2,5-6,9-11H2,(H3,17,18,19,20,21)",0.1930078119039535,0.1,0.05
Cc1ccc(N=c2[nH]cc[nH]2)cc1NC1CC1,"InChI=1S/C13H16N4/c1-9-2-3-11(17-13-14-6-7-15-13)8-12(9)16-10-4-5-10/h2-3,6-8,10,16H,4-5H2,1H3,(H2,14,15,17)",0.4740168750286102,0.5,0.23
c1(-c2cnc(-c3c[nH]c(=N)nc3)cc2)cc(N2CCOCC2)c(C)cn1,"InChI=1S/C19H20N6O/c1-13-9-21-17(8-18(13)25-4-6-26-7-5-25)14-2-3-16(22-10-14)15-11-23-19(20)24-12-15/h2-3,8-12H,4-7H2,1H3,(H2,20,23,24)",0.3428510129451751,0.28,0.1
c1(-c2cc3ccccc3[nH]2)[nH]c(=NC2CCCC2)[nH]c(=O)n1,"InChI=1S/C16H17N5O/c22-16-20-14(13-9-10-5-1-4-8-12(10)18-13)19-15(21-16)17-11-6-2-3-7-11/h1,4-5,8-9,11,18H,2-3,6-7H2,(H2,17,19,20,21,22)",0.4141547679901123,0.35,0.13
c1(N2CCOCC2)[nH]c(=NCCOc2ccc(F)cc2)nc(N2CCOCC2)n1,"InChI=1S/C19H25FN6O3/c20-15-1-3-16(4-2-15)29-10-5-21-17-22-18(25-6-11-27-12-7-25)24-19(23-17)26-8-13-28-14-9-26/h1-4H,5-14H2,(H,21,22,23,24)",0.3138257563114166,0.24749666,0.02
C(c1cn(-c2ccnc3ccc(-c4c[nH]c(=N)cc4)cc32)c(-c2ccccc2)n1)(F)(F)F,"InChI=1S/C24H16F3N5/c25-24(26,27)21-14-32(23(31-21)15-4-2-1-3-5-15)20-10-11-29-19-8-6-16(12-18(19)20)17-7-9-22(28)30-13-17/h1-14H,(H2,28,30)",0.5221414566040039,0.46,0.17
N(CCNC)c1c(C)[nH]c(=N)[nH]c1=NC,"InChI=1S/C9H18N6/c1-6-7(13-5-4-11-2)8(12-3)15-9(10)14-6/h11,13H,4-5H2,1-3H3,(H3,10,12,14,15)",0.3658445179462433,0.35,0.2
c1(-c2cnc(=NCCNCc3sccc3)[nH]c2)ccccc1,"InChI=1S/C17H18N4S/c1-2-5-14(6-3-1)15-11-20-17(21-12-15)19-9-8-18-13-16-7-4-10-22-16/h1-7,10-12,18H,8-9,13H2,(H,19,20,21)",0.354305624961853,0.2874967,0.05
[N+]([O-])(=O)c1sc(-c2sc3ccc4ccccc4c3n2)cc1,InChI=1S/C15H8N2O2S2/c18-17(19)13-8-7-12(20-13)15-16-14-10-4-2-1-3-9(10)5-6-11(14)21-15/h1-8H,0.3396012485027313,0.28,0.12
Cc1cc(-c2[nH]c(=N)[nH]c(=NC3CC3)c2)c[nH]c1=NC1CCOCC1,"InChI=1S/C18H24N6O/c1-11-8-12(10-20-17(11)22-14-4-6-25-7-5-14)15-9-16(21-13-2-3-13)24-18(19)23-15/h8-10,13-14H,2-7H2,1H3,(H,20,22)(H3,19,21,23,24)",0.3071033656597137,0.29,0.2
c1(-c2sc3c(=NCCCN4CCOCC4)[nH]c(=N)[nH]c3c2)cocc1,"InChI=1S/C17H21N5O2S/c18-17-20-13-10-14(12-2-7-24-11-12)25-15(13)16(21-17)19-3-1-4-22-5-8-23-9-6-22/h2,7,10-11H,1,3-6,8-9H2,(H3,18,19,20,21)",0.3423918485641479,0.35,0.21909091
c1cc(-c2[nH]c(=N)[nH]c(=NC3CNCC3)c2)cc2nc(-c3cc[nH]c3)[nH]c12,"InChI=1S/C19H20N8/c20-19-26-15(8-17(27-19)23-13-4-6-22-10-13)11-1-2-14-16(7-11)25-18(24-14)12-3-5-21-9-12/h1-3,5,7-9,13,21-22H,4,6,10H2,(H,24,25)(H3,20,23,26,27)",0.2926126718521118,0.38,0.27
c1c(-c2n(N)c(=O)c3ccc(C4=NOC(c5ccccc5)C4)cc3n2)cncn1,"InChI=1S/C21H16N6O2/c22-27-20(15-10-23-12-24-11-15)25-18-8-14(6-7-16(18)21(27)28)17-9-19(29-26-17)13-4-2-1-3-5-13/h1-8,10-12,19H,9,22H2",0.3089064955711365,0.24749666,0.10909091
N(Cc1ccc2c(c1)Cc1c-2cccc1)CCCNC1CCCCC1,"InChI=1S/C23H30N2/c1-2-8-21(9-3-1)25-14-6-13-24-17-18-11-12-23-20(15-18)16-19-7-4-5-10-22(19)23/h4-5,7,10-12,15,21,24-25H,1-3,6,8-9,13-14,16-17H2",0.2273496389389038,0.15,0.08
n1c(-c2cc3c(cc2)[nH]c(=N)s3)cc(C2CCNCC2)nc1N1CCOCC1,"InChI=1S/C20H24N6OS/c21-19-23-15-2-1-14(11-18(15)28-19)17-12-16(13-3-5-22-6-4-13)24-20(25-17)26-7-9-27-10-8-26/h1-2,11-13,22H,3-10H2,(H2,21,23)",0.3512283265590668,0.3,0.15
c1(Nc2ccc(OC3CCCC3)cc2)c[nH]c(=N)[nH]c1=N,"InChI=1S/C15H19N5O/c16-14-13(9-18-15(17)20-14)19-10-5-7-12(8-6-10)21-11-3-1-2-4-11/h5-9,11,19H,1-4H2,(H4,16,17,18,20)",0.4517654180526733,0.43,0.2
c1(OCc2cccc(O)c2)ccc2cccc(-c3cc4c([nH]3)cccc4)c2n1,"InChI=1S/C24H18N2O2/c27-19-8-3-5-16(13-19)15-28-23-12-11-17-7-4-9-20(24(17)26-23)22-14-18-6-1-2-10-21(18)25-22/h1-14,25,27H,15H2",0.4048971235752105,0.36,0.17
C1CCN(Cc2cc(NCc3ccc(NS(=O)(=O)c4ccc(OC)cc4)c(Cl)c3)ccc2)C1,"InChI=1S/C25H28ClN3O3S/c1-32-22-8-10-23(11-9-22)33(30,31)28-25-12-7-19(16-24(25)26)17-27-21-6-4-5-20(15-21)18-29-13-2-3-14-29/h4-12,15-16,27-28H,2-3,13-14,17-18H2,1H3",0.4110731780529022,0.5,0.26
c1(-c2csc3c2c2nc(CN4CCCC4)[nH]c(=O)c2s3)ccccc1,"InChI=1S/C19H17N3OS2/c23-18-17-16(20-14(21-18)10-22-8-4-5-9-22)15-13(11-24-19(15)25-17)12-6-2-1-3-7-12/h1-3,6-7,11H,4-5,8-10H2,(H,20,21,23)",0.2944617569446563,0.22749667,0.03
c1(=NCCNC(=O)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)[nH]cccn1,"InChI=1S/C20H21N5O3S/c1-15-3-9-18(10-4-15)29(27,28)25-17-7-5-16(6-8-17)19(26)21-13-14-24-20-22-11-2-12-23-20/h2-12,25H,13-14H2,1H3,(H,21,26)(H,22,23,24)",0.1927954852581024,0.1,0.06
c1(F)cc(-c2c[nH]c(=NC3CCCCC3)c(C3CC3)c2)ccc1-c1c[nH]c(=N)cn1,"InChI=1S/C24H26FN5/c25-21-11-16(8-9-19(21)22-13-28-23(26)14-27-22)17-10-20(15-6-7-15)24(29-12-17)30-18-4-2-1-3-5-18/h8-15,18H,1-7H2,(H2,26,28)(H,29,30)",0.5507769584655762,0.47,0.15
c1(-c2sc3cccc(NCCN4CCOCC4)c3n2)c[nH]c(=NC)s1,"InChI=1S/C17H21N5OS2/c1-18-17-20-11-14(25-17)16-21-15-12(3-2-4-13(15)24-16)19-5-6-22-7-9-23-10-8-22/h2-4,11,19H,5-10H2,1H3,(H,18,20)",0.3644189238548279,0.33,0.18
c1c2[nH]c(=NC(=O)NC3CCc4c3sc(=N)[nH]4)[nH]c2ccc1N1CCOCC1,"InChI=1S/C18H21N7O2S/c19-16-20-12-3-4-13(15(12)28-16)23-18(26)24-17-21-11-2-1-10(9-14(11)22-17)25-5-7-27-8-6-25/h1-2,9,13H,3-8H2,(H2,19,20)(H3,21,22,23,24,26)",0.4203989803791046,0.36749667,0.16
N(c1ccc(N=c2[nH]cnc3ccccc32)cc1)CC1CCCCC1,"InChI=1S/C21H24N4/c1-2-6-16(7-3-1)14-22-17-10-12-18(13-11-17)25-21-19-8-4-5-9-20(19)23-15-24-21/h4-5,8-13,15-16,22H,1-3,6-7,14H2,(H,23,24,25)",0.8980478644371033,0.82,0.11
COc1ccc(NC2=NCC(c3ccc4ccccc4c3)CC2)cc1OCc1ccccn1,"InChI=1S/C28H27N3O2/c1-32-26-13-12-24(17-27(26)33-19-25-8-4-5-15-29-25)31-28-14-11-23(18-30-28)22-10-9-20-6-2-3-7-21(20)16-22/h2-10,12-13,15-17,23H,11,14,18-19H2,1H3,(H,30,31)",0.3613340854644775,0.32,0.17
c1c(-c2c[nH]c(=NCCNCc3cccnc3)cc2)ccc(OC)n1,"InChI=1S/C19H21N5O/c1-25-19-7-5-17(14-24-19)16-4-6-18(23-13-16)22-10-9-21-12-15-3-2-8-20-11-15/h2-8,11,13-14,21H,9-10,12H2,1H3,(H,22,23)",0.491372138261795,0.40749666,0.1
c1ccc2c(c1)-c1c(ccc(OCCN3CCOCC3)c1)C2=O,"InChI=1S/C19H19NO3/c21-19-16-4-2-1-3-15(16)18-13-14(5-6-17(18)19)23-12-9-20-7-10-22-11-8-20/h1-6,13H,7-12H2",0.3613340854644775,0.32,0.17
Cc1c[nH]c(=NCCN=c2[nH]ccc(N3CCOCC3)n2)cc1,"InChI=1S/C16H22N6O/c1-13-2-3-14(20-12-13)17-6-7-19-16-18-5-4-15(21-16)22-8-10-23-11-9-22/h2-5,12H,6-11H2,1H3,(H,17,20)(H,18,19,21)",0.4924720525741577,0.41,0.11
c1c(N=c2[nH]c(N3CCCCC3)cc(C)n2)ccc(C(=O)NC2CCCCC2)c1OC,"InChI=1S/C24H33N5O2/c1-17-15-22(29-13-7-4-8-14-29)28-24(25-17)27-19-11-12-20(21(16-19)31-2)23(30)26-18-9-5-3-6-10-18/h11-12,15-16,18H,3-10,13-14H2,1-2H3,(H,26,30)(H,25,27,28)",0.4179815351963043,0.36,0.14909092
n1[nH]c(-c2[nH]c3c(c2)cccn3)c2cc(NC3CC3)ccc12,"InChI=1S/C17H15N5/c1-2-10-8-15(20-17(10)18-7-1)16-13-9-12(19-11-3-4-11)5-6-14(13)21-22-16/h1-2,5-9,11,19H,3-4H2,(H,18,20)(H,21,22)",0.5177232027053833,0.43,0.11
Oc1[nH]cc(C(Nc2ccc(-c3ccc(OC4CCN(C)CC4)cc3)cc2)=O)c1,"InChI=1S/C23H25N3O3/c1-26-12-10-21(11-13-26)29-20-8-4-17(5-9-20)16-2-6-19(7-3-16)25-23(28)18-14-22(27)24-15-18/h2-9,14-15,21,24,27H,10-13H2,1H3,(H,25,28)",0.378844290971756,0.33,0.1590909
N(c1ccc(N=c2nc[nH]c3sc(C)cc23)cc1)S(=O)(=O)C1CC1,"InChI=1S/C16H16N4O2S2/c1-10-8-14-15(17-9-18-16(14)23-10)19-11-2-4-12(5-3-11)20-24(21,22)13-6-7-13/h2-5,8-9,13,20H,6-7H2,1H3,(H,17,18,19)",0.4412544369697571,0.51,0.25
c1(-c2c[nH]c(=NC3CC3)cc2)cc2c([nH]c(=N)[nH]c2=N)cc1OCCc1ccccc1,"InChI=1S/C24H24N6O/c25-23-19-12-18(16-6-9-22(27-14-16)28-17-7-8-17)21(13-20(19)29-24(26)30-23)31-11-10-15-4-2-1-3-5-15/h1-6,9,12-14,17H,7-8,10-11H2,(H,27,28)(H4,25,26,29,30)",0.4161780178546905,0.37,0.17
c1(Oc2ccc(NC(=O)Nc3ccc4c(c3)CCC4)c(C)c2)c2ccsc2ncn1,"InChI=1S/C23H20N4O2S/c1-14-11-18(29-21-19-9-10-30-22(19)25-13-24-21)7-8-20(14)27-23(28)26-17-6-5-15-3-2-4-16(15)12-17/h5-13H,2-4H2,1H3,(H2,26,27,28)",0.765154242515564,0.78,0.2
O=C1c2c(cc(-c3ccncc3)cc2)Cc2c1n1c(n2)CCCC1,"InChI=1S/C20H17N3O/c24-20-16-5-4-14(13-6-8-21-9-7-13)11-15(16)12-17-19(20)23-10-2-1-3-18(23)22-17/h4-9,11H,1-3,10,12H2",0.2691600322723388,0.2,0.05
